Ladder,Species,Date,Window Count Hours,Period,Rear Type,Tag Stage,TagID,Coil,Detection DateTime,TravelTime,Weir Detection,WD Hours,WD Date,TagID Ascent Count,Same Day,Previous Weir Detect,Previous Hours,Previous Days,Previous Date,Release Year,Release DateTime,Run,Length,Capture Method,Flag Codes,Release Site,Tag File
GRA,3,2013.10.14,0400-2000,D,W,A,3DD.003BB93825,12,2013-10-14 10:54:51,18.9,Y,1.01,2013.10.14 12:55:25,,,,,,,2013,2013-09-25 14:12:00,5,900,BSEINE,RF AT AI Q5,COLR3,CAG13268.B08
GRA,3,2013.10.11,0400-2000,D,H,J,3D9.1C2DCF2758,18,2013-10-11 06:45:09,906.8,Y,3.10,2013.10.11 10:51:11,,,,,,,2011,2011-04-18 12:00:00,2,,DIPNET,,CLWRSF,BDL11062.W22
GRA,3,2013.10.11,0400-2000,D,H,J,3D9.1C2DCF2758,16,2013-10-11 06:45:09,906.8,Y,3.10,2013.10.11 10:51:11,,,,,,,2011,2011-04-18 12:00:00,2,,DIPNET,,CLWRSF,BDL11062.W22
GRA,3,2013.10.11,0400-2000,D,H,J,3D9.1C2DCF2758,14,2013-10-11 06:45:09,906.8,Y,3.10,2013.10.11 10:51:11,,,,,,,2011,2011-04-18 12:00:00,2,,DIPNET,,CLWRSF,BDL11062.W22
GRA,3,2013.10.11,0400-2000,D,H,J,3D9.1C2DCF2758,12,2013-10-11 06:45:10,906.8,Y,3.10,2013.10.11 10:51:11,,,,,,,2011,2011-04-18 12:00:00,2,,DIPNET,,CLWRSF,BDL11062.W22
GRA,3,2013.03.10,0600-1600,D,H,J,3D9.1BF27AA718,18,2013-03-10 13:11:34,1047.1,Y,1.69,2013.03.10 15:53:15,,,,,,,2010,2010-04-28 10:00:00,2,191,BPRCOL,1<,LGRRBR,DMM10117.TP1
GRA,3,2013.03.10,0600-1600,D,H,J,3D9.1BF27AA718,16,2013-03-10 13:11:34,1047.1,Y,1.69,2013.03.10 15:53:15,,,,,,,2010,2010-04-28 10:00:00,2,191,BPRCOL,1<,LGRRBR,DMM10117.TP1
GRA,3,2013.03.10,0600-1600,D,H,J,3D9.1BF27AA718,14,2013-03-10 13:11:34,1047.1,Y,1.69,2013.03.10 15:53:15,,,,,,,2010,2010-04-28 10:00:00,2,191,BPRCOL,1<,LGRRBR,DMM10117.TP1
GRA,3,2013.03.10,0600-1600,D,H,J,3D9.1BF27AA718,12,2013-03-10 13:11:34,1047.1,Y,1.69,2013.03.10 15:53:15,,,,,,,2010,2010-04-28 10:00:00,2,191,BPRCOL,1<,LGRRBR,DMM10117.TP1
GRA,3,2013.10.21,0400-2000,D,H,A,3D9.1C2D730CB5,18,2013-10-21 08:32:44,25.9,Y,1.18,2013.10.21 10:43:14,,,,,,,2013,2013-09-25 10:30:00,2,563,LADDER,,KLICKR,MJB13268.L57
